ability_id,dname,behavior,desc
5168,beastmaster_wild_axes,['Point Target'],"Beastmaster sends his axes flying and calls them home again, slicing through enemy units and trees along their path.  Each axe can hit an enemy once, and amplifies subsequent damage from Beastmaster and his units."
5169,beastmaster_call_of_the_wild,['No Target'],
7230,beastmaster_call_of_the_wild_boar,['No Target'],Beastmaster calls forth a Boar to aid in the battlefield.
7231,beastmaster_call_of_the_wild_hawk,"['Point Target', 'AOE']",Beastmaster sends an invisible Hawk to scout an area.
5170,beastmaster_hawk_invisibility,['Passive'],"If motionless for some time, the hawk becomes invisible."
5171,beastmaster_boar_poison,['Passive'],Inflicts a poison that slows attack and movement speeds.
5352,beastmaster_greater_boar_poison,['Passive'],Inflicts a poison that slows attack and movement speeds.
5172,beastmaster_inner_beast,['Passive'],"Untaps the inner fury of allies, passively increasing their attack speed."
5177,beastmaster_primal_roar,['Unit Target'],"Beastmaster lets loose a deafening roar that stuns, and shoves open a path to its target. All units in the path of the roar are damaged, while units shoved aside by the roar have their movement and attack speed slowed. Additionally, Beastmaster and his units gain 40% movement speed for 3 seconds.

Upgradable by Aghanim's Scepter."
5173,queenofpain_shadow_strike,['Unit Target'],"Hurls a poisoned dagger which deals large initial damage, and then deals damage over time. The poisoned unit has its movement speed slowed for 15 seconds.  An instance of damage is dealt every 3 seconds."
5174,queenofpain_blink,['Point Target'],Short distance teleportation that allows Queen of Pain to move in and out of combat.
5175,queenofpain_scream_of_pain,['No Target'],"The Queen of Pain lets loose a piercing scream around her, damaging nearby enemies."
5176,queenofpain_sonic_wave,"[None, 'Point Target']","Creates a gigantic wave of sound in front of Queen of Pain, dealing heavy damage to all enemy units in its wake and pushing them back.

Upgradable by Aghanim's Scepter."
5178,venomancer_venomous_gale,"['AOE', 'Point Target']","Launches a ball of venom in a line, poisoning enemy units so that they take both initial damage and damage over time, as well as suffering slowed movement.  Venomous Gale deals damage every 3 seconds over its duration."
5179,venomancer_poison_sting,['Passive'],"Adds poison damage to Venomancer's normal attacks, slowing movement speed."
5180,venomancer_plague_ward,['Point Target'],"Summons a plague ward to attack enemy units and structures. The ward is immune to magic. Wards gain the Poison Sting level from Venomancer, dealing 50% of the full damage."
5181,venomancer_poison_nova,['No Target'],"A spreading ring of poison that does damage over time to enemy units around Venomancer.  Poison Nova cannot deal lethal damage; targets will be left with at least 1 health.

Upgradable by Aghanim's Scepter."
5182,faceless_void_time_walk,"['Point Target', None]",Rushes to a target location while backtracking any damage taken the last 2 seconds.
5183,faceless_void_backtrack,['Passive'],
5184,faceless_void_time_lock,['Passive'],Adds the chance for an attack to lock an enemy unit in time while attacking it a second time.
5691,faceless_void_time_dilation,['No Target'],"Faceless Void traps all nearby enemies in a time dilation field for 6,8,10,12 seconds, freezing their cooldowns and slowing their movement and attack speed by 14% for each cooldown frozen."
5185,faceless_void_chronosphere,"['AOE', 'Point Target']","Creates a blister in spacetime, trapping all units caught in its sphere of influence and causes you to move very quickly inside it.  Only Faceless Void and any units he controls are unaffected.  Invisible units in the sphere will be revealed.

Upgradable by Aghanim's Scepter."
5186,pugna_nether_blast,"['AOE', 'Point Target']",An exploding pulse deals damage to enemies and structures in the area.  Deals half damage to structures.
5187,pugna_decrepify,['Unit Target'],A powerful banishing spell that slows a unit and renders it unable to attack or be attacked. Afflicted units take extra magic damage.
5188,pugna_nether_ward,['Point Target'],"Pugna places a Nether Ward at the target location. The ward reduces the mana regeneration of nearby enemy heroes, and will fire at any enemy hero who casts a spell. Nether Ward deals damage equal to the damage multiplier times the mana spent by the enemy hero."
5189,pugna_life_drain,"['Unit Target', 'Channeled']","CHANNELED - When cast on an enemy, Pugna drains health from the target enemy unit to heal himself and granting vision over the target. If Pugna has full HP, and the enemy target is a Hero, Life Drain will restore mana instead.

When cast on an ally, Pugna will drain his own health into his ally.

Upgradable by Aghanim's Scepter."
5190,phantom_assassin_stifling_dagger,['Unit Target'],"Throws a dagger slowing the enemy unit's movement speed, dealing 65+25,40,55,70% of Phantom Assassin's attack damage as physical damage and applying attack effects from items and abilities."
5191,phantom_assassin_phantom_strike,['Unit Target'],"Teleports to a unit, friendly or enemy, and grants bonus attack speed while attacking if it's an enemy unit."
5192,phantom_assassin_blur,['No Target'],"Phantom Assassin focuses inward, increasing her ability to evade enemy attacks. Can be activated to blur her body, causing her to be impossible to see until near enemy heroes.

Stacks diminishingly with other sources of Evasion."
5193,phantom_assassin_coup_de_grace,['Passive'],"Phantom Assassin refines her combat abilities, gaining a chance of delivering a devastating critical strike to enemy units. Stifling Dagger shares the same critical strike chance."
5194,templar_assassin_refraction,"['No Target', 'Instant Cast']","Templar Assassin becomes highly elusive, avoiding damage and gaining a bonus to her damage.  The damage and avoidance effects are separate, and have a limited number of instances."
5195,templar_assassin_meld,['No Target'],"Templar Assassin conceals herself, becoming invisible as long as she remains still.  If Meld's invisibility is broken by attacking an enemy, Lanaya will deal bonus damage to the enemy and reduce their armor for 10 seconds."
5196,templar_assassin_psi_blades,['Passive'],"Templar Assassin's psi blades slice through the attacked unit, splitting and damaging enemy units directly behind it, while gaining bonus attack range."
5197,templar_assassin_psionic_trap,['Point Target'],"Templar Assassin places mystical traps that invisibly monitor enemy movement. When sprung at her command, they exert a slowing influence of 30% in the area. Traps charge up to slow 60% after 4 seconds. Deals bonus damage when fully charged."
5198,templar_assassin_trap,"[None, 'No Target', 'Instant Cast', None]","Springs the nearest trap, slowing nearby enemies."
5199,templar_assassin_self_trap,"[None, 'No Target', 'Instant Cast']","Springs the trap, slowing nearby enemies."
5218,viper_poison_attack,"['Unit Target', 'Autocast', 'Attack Modifier']","Intensifies Viper's venom, adding an effect to his normal attack that slows attack and movement speed while dealing damage over time based on how low the target is."
5219,viper_nethertoxin,"['Point Target', 'AOE']","Viper releases a Nethertoxin at the targeted area. Units in that area take damage over time, have lower resistance and their passives do not work."
5220,viper_corrosive_skin,['Passive'],Viper exudes an infectious toxin that damages and slows the attack speed of any enemy that damages it in a 1400 radius. The acid exudate also increases Viper's resistance to magic.
5221,viper_viper_strike,['Unit Target'],"Viper slows the targeted enemy unit's movement and attack speed while also dealing poison damage over time.  The slowing effect reduces over the duration of the poison.

Upgradable by Aghanim's Scepter."
5222,luna_lucent_beam,['Unit Target'],"Calls a beam of lunar energy down upon an enemy, damaging and briefly stunning them."
5223,luna_moon_glaive,['Passive'],"Empowers Luna's glaives, causing her attacks to bounce between enemy units. Deals less damage with each bounce."
5224,luna_lunar_blessing,['Passive'],Increases the primary attribute for Luna and nearby allied heroes. Luna is also blessed with increased vision range at night.
5225,luna_eclipse,['No Target'],"Showers random nearby enemies with strikes from Luna's current level of Lucent Beam. These beams do not stun their targets, and there is a maximum number of times that a single target can be struck. Also turns day into night for 10 seconds.

Upgradable by Aghanim's Scepter."
5226,dragon_knight_breathe_fire,"[None, 'Point Target', 'Unit Target']",Unleashes a breath of fire in front of Dragon Knight that burns enemies and reduces the damage their attacks deal.
5227,dragon_knight_dragon_tail,['Unit Target'],"Dragon Knight smites an enemy unit in melee range with his shield, stunning it while dealing minor damage.  When in Elder Dragon Form, the cast range increases to 400."
5228,dragon_knight_dragon_blood,['Passive'],The life blood of the Dragon improves health regeneration and strengthens armor.
5229,dragon_knight_elder_dragon_form,['No Target'],"Dragon Knight takes the form of one of three powerful elder dragons, increasing his speed, and Dragon Tail's range, while granting him new powers.
LEVEL 1 Green Dragon - Corrosive Breath: attacks deal 20 poison damage per second for 5 seconds. Works on structures.
LEVEL 2 Red Dragon - Splash Attack: attacks damage all enemy units in a 300 radius for 75% damage, with Corrosive Breath added to the targets.
LEVEL 3 Blue Dragon - Frost Breath: slows movement speed by 30% and attack speed by 30 of enemy units in Splash Attack range for 3 seconds, with Corrosive Breath added to the targets."
5232,dragon_knight_frost_breath,['Passive'],
5233,dazzle_poison_touch,['Unit Target'],"Releases a cone of poison that strikes multiple enemy units. Deals damage over time and slows the targets. Anytime the targets get attacked, the debuff duration is refreshed."
5234,dazzle_shallow_grave,['Unit Target'],"An ally blessed with Shallow Grave, no matter how close to death, cannot die while under its protection.

Upgradable by Aghanim's Scepter."
